realClass,\ari,\flesch,\coleman,\kincaid,\fog,\smog,\li,\numPerguntas,\numPassiveVoice,\porcMenoresFrases,\porcMaioresFrases,\porcConjucoes,\numAuxiliarVerb,\inicioArtigo,\inicioPronome,\inicioConjuncaoSubordinadas,\inicioConjuncao,\porcSubstantivacao,\porcPreposicao,\inicioPronomeInterrogativo,\inicioPreposicoes,\wordCount,\sentenceCount,\porcToBe,\numPronomes,\CitPerTLen,\ImagesPerSec,\numCitations,\CitPerSec,\minSLen,\maxSLen,\stdSLen,\minAbsLen,\XLinksPerSec,\ssCount,\sCount,\numExtLink,\tamMaiorFrase,\avgSLen,\meanSubsectionPerSection,\LinksPerTLen,\avgPLen,id
'FA',19.8,42.2,12.3,16.4,20.2,15.5,62.2,0.0,44.0,0.6466,0.2256,0.0524,9.0,41.0,10.0,9.0,0.0,0.0185,0.1357,2.0,7.0,4812.0,133.0,0.0141,100.0,969.3818,0.1429,55.0,7.8571,165.0,3875.0,40.03,1166.0,0.4286,12.0,7.0,3.0,240.0,7616.5713,1.7143,304.6629,802.0,2187649
'GA',18.0,44.9,13.2,14.7,17.7,14.1,61.1,0.0,45.0,0.6333,0.2111,0.0476,27.0,20.0,12.0,0.0,2.0,0.0256,0.1228,0.0,5.0,2776.0,90.0,0.0382,91.0,689.4655,0.6667,58.0,9.6667,15.0,6728.0,236.23,2104.0,0.3333,0.0,6.0,2.0,169.0,6664.8335,0.0,229.8218,308.4444,307541
'GA',24.1,25.8,14.1,20.1,23.6,17.7,74.3,1.0,16.0,0.6,0.2857,0.0571,10.0,2.0,0.0,0.0,0.0,0.0224,0.1406,0.0,0.0,1472.0,35.0,0.0279,28.0,1025.8333,0.3636,12.0,1.0909,15.0,2005.0,60.0,1193.0,0.9091,4.0,11.0,10.0,189.0,1119091,0.3636,189.3846,294.4,8342716
'ST',23.8,29.8,13.9,19.5,23.4,17.5,65.3,0.0,7.0,0.5714,0.2857,0.0445,2.0,1.0,0.0,1.0,0.0,0.0342,0.0959,0.0,0.0,292.0,7.0,0.0411,14.0,0.0,0.0,0.0,0.0,430.0,2151.0,304.06,2158.0,3.0,0.0,1.0,3.0,99.0,2749.0,0.0,171.8125,58.4,4451335
'GA',17.8,48.4,11.7,14.7,17.6,13.5,57.8,0.0,92.0,0.5674,0.1986,0.0431,36.0,30.0,14.0,6.0,0.0,0.0132,0.1256,0.0,18.0,4635.0,141.0,0.0375,150.0,995.9767,875,43.0,5375,10.0,4867.0,181.74,1103.0,1375,5.0,8.0,11.0,169.0,5353375,625,172.6895,185.4,198433
'ST',12.6,57.1,11.0,11.0,14.3,12.4,48.0,0.0,36.0,0.3731,0.1194,0.0692,3.0,5.0,19.0,9.0,1.0,0.0103,0.1216,0.0,6.0,1546.0,67.0,42,180.0,0.0,0.25,0.0,0.0,204.0,3072.0,1373.84,205.0,0.0,0.0,4.0,0.0,58.0,2599.5,0.0,335.4194,73619,1450050
'AC',11.4,49.5,10.0,11.9,15.4,13.4,47.8,0.0,94.0,0.5083,0.2,0.0425,19.0,30.0,16.0,6.0,0.0,0.0383,0.0962,2.0,3.0,2661.0,120.0,0.0541,94.0,1969643,0.0,14.0,1.75,17.0,3967.0,283.3,1630.0,0.5,5.0,8.0,4.0,94.0,3446875,625,220.6,91.7586,25005
'BC',14.7,44.6,13.9,12.7,16.0,13.8,55.9,0.0,94.0,0.5575,0.1839,0.0515,42.0,24.0,20.0,2.0,0.0,0.0267,0.1231,0.0,7.0,3939.0,174.0,0.0348,95.0,1951.5262,1125,19.0,2375,19.0,5218.0,366.15,1467.0,1.25,17.0,8.0,10.0,140.0,4634875,2125,136.3199,112.5429,15022
'BC',11.1,64.4,10.5,9.4,12.5,11.1,43.0,1.0,20.0,0.6173,0.2099,0.0336,10.0,5.0,7.0,2.0,1.0,0.0096,0.0817,0.0,1.0,1665.0,81.0,0.0144,65.0,5644.0,0.4444,3.0,0.3333,15.0,2788.0,74.0,2651.0,1.7778,6.0,9.0,16.0,165.0,1881.3333,0.6667,119.2394,128.0769,1076345
'SB',6.0,70.6,7.9,6.7,10.3,10.1,38.3,0.0,2.0,0.3333,0.0,0.05,0.0,1.0,0.0,1.0,0.0,0.05,0.15,0.0,0.0,40.0,3.0,0.05,0.0,0.0,1.0,0.0,0.0,127.0,224.0,89.8,227.0,1.0,0.0,1.0,1.0,19.0,675.0,0.0,56.25,20.0,572766
'FA',19.3,44.9,12.8,15.5,18.4,14.0,62.9,1.0,94.0,604,0.2475,0.0484,43.0,17.0,36.0,9.0,5.0,0.0196,0.1221,1.0,14.0,6903.0,202.0,0.0238,416.0,764.5128,0.5,78.0,7.8,10.0,8023.0,416.25,1634.0,1.7,5.0,10.0,17.0,300.0,5963.2,0.5,400.2148,627.5455,3795900
'BC',39.7,-0.8,14.3,31.6,35.5,21.3,100.4,0.0,5.0,0.5556,0.3333,0.0484,1.0,1.0,0.0,0.0,0.0,0.0182,0.0847,1.0,2.0,661.0,9.0,0.0166,21.0,895625,0.0,8.0,1.3333,33.0,1742.0,178.02,1745.0,1.6667,0.0,6.0,10.0,217.0,1194.1667,0.0,183.7179,220.3333,10606344
'ST',19.5,50.2,11.2,15.5,18.4,12.9,61.4,0.0,17.0,0.6061,0.2121,0.0505,2.0,6.0,6.0,0.0,0.0,13,0.1304,0.0,6.0,1227.0,33.0,0.0261,39.0,0.0,0.0,0.0,0.0,36.0,4237.0,106.21,68.0,2.3333,0.0,6.0,14.0,216.0,1623.8333,0.0,202.9792,58.4286,8482776
'BC',12.8,59.5,11.0,10.8,13.9,11.9,43.6,0.0,33.0,0.5741,0.2407,0.0306,1.0,8.0,3.0,0.0,0.0,0.0133,0.1027,0.0,7.0,1276.0,54.0,0.0439,13.0,7401.5,0.1111,2.0,0.2222,15.0,1898.0,170.05,732.0,1.4444,1.0,9.0,13.0,73.0,1644.7778,0.1111,60.4204,63.8,108110
'ST',15.5,57.7,9.3,13.2,15.3,10.7,53.2,0.0,11.0,0.6667,0.2222,0.0294,1.0,4.0,2.0,0.0,0.0,19,0.0917,0.0,4.0,578.0,18.0,0.0329,10.0,1847.0,0.2,3.0,0.6,80.0,1576.0,152.32,331.0,1.4,1.0,5.0,7.0,127.0,1108.2,0.2,42.6231,72.25,611885
'BC',22.6,27.3,15.9,18.4,22.1,17.4,71.4,0.0,36.0,0.6744,0.2209,53,5.0,8.0,6.0,6.0,0.0,0.0294,0.0914,0.0,8.0,3095.0,86.0,0.0187,68.0,6624.5,0.2222,4.0,0.4444,15.0,5229.0,388.33,1774.0,1.3333,0.0,9.0,12.0,475.0,2944.2222,0.0,185.3007,123.8,10166
'AC',12.2,58.9,11.5,10.3,13.2,11.6,47.2,0.0,175.0,0.5563,0.2294,0.0501,22.0,80.0,44.0,11.0,0.0,0.0123,0.1359,3.0,36.0,9843.0,462.0,0.0308,447.0,493.5128,1.0,156.0,12.0,10.0,13609.0,206.31,776.0,0.3077,20.0,13.0,4.0,131.0,5922154,1.5385,173.7878,196.86,327628
'AC',12.9,52.4,12.2,11.3,14.9,13.0,49.4,1.0,13.0,0.5,0.2727,0.0485,10.0,4.0,1.0,5.0,0.0,0.0211,135,1.0,2.0,474.0,22.0,0.0359,20.0,957.0,0.3333,4.0,1.3333,37.0,3023.0,43.0,3034.0,1.0,0.0,3.0,3.0,49.0,1276.0,0.0,957.0,158.0,7146399
'FA',19.6,41.6,11.2,16.8,20.2,15.1,62.5,0.0,141.0,0.5431,0.2284,0.0515,33.0,49.0,18.0,10.0,1.0,0.0268,0.1234,3.0,27.0,7422.0,197.0,0.0307,223.0,2481.9565,1.4444,23.0,2.5556,10.0,6738.0,124.69,1694.0,2.1111,13.0,9.0,19.0,244.0,6342778,1.4444,110.6298,140.0377,576607
'BC',18.4,43.0,13.1,15.2,19.0,15.2,59.8,0.0,103.0,0.6443,0.1753,0.0388,16.0,28.0,26.0,3.0,1.0,26,0.1068,1.0,37.0,6181.0,194.0,0.0246,211.0,21992.0,0.25,2.0,0.1667,19.0,8770.0,237.75,1180.0,8.5,3.0,12.0,102.0,364.0,3665.3333,0.25,444.2828,121.1961,348091
'SB',17.9,31.3,14.2,16.0,20.4,16.9,59.4,0.0,2.0,0.4,0.2,0.0417,0.0,1.0,0.0,0.0,0.0,0.0417,0.1528,0.0,0.0,144.0,5.0,0.0139,3.0,0.0,0.0,0.0,0.0,36.0,1091.0,514.42,1092.0,1.0,0.0,2.0,2.0,67.0,1052.0,0.0,150.2857,144.0,13143043
'FA',14.1,52.5,10.0,12.9,16.1,13.1,48.6,1.0,64.0,549,0.2255,0.0353,43.0,23.0,6.0,6.0,1.0,0.0252,0.1004,1.0,8.0,2858.0,102.0,35,98.0,12315.5,1.5,2.0,0.3333,15.0,9028.0,206.67,3047.0,0.5,2.0,6.0,3.0,169.0,4105.1665,0.3333,286407,75.2105,61097
'SB',8.2,75.8,8.4,7.2,7.2,3.0,51.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,18.0,1.0,0.0556,0.0,0.0,0.0,0.0,0.0,234.0,234.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,16.4714,9.0,10038847
'BC',15.6,45.7,13.4,13.2,16.3,13.8,55.6,1.0,260.0,0.5244,0.1956,0.0562,41.0,97.0,58.0,17.0,1.0,0.0325,0.1318,2.0,42.0,11486.0,450.0,0.0308,314.0,2473.8108,1.5455,37.0,3.3636,17.0,22292.0,383.54,4451.0,4.4545,25.0,11.0,49.0,103.0,8321.0,2.2727,173.6831,117.2041,14914
'GA',11.8,62.7,11.2,9.8,12.5,11.1,44.0,3.0,43.0,0.5758,0.1818,0.0522,18.0,22.0,13.0,4.0,6.0,0.0263,113,3.0,6.0,2088.0,99.0,0.0307,106.0,609.5526,0.5,38.0,6.3333,16.0,2369.0,138.12,1038.0,0.6667,6.0,6.0,4.0,127.0,3860.5,1.0,285963,189.8182,1014333
'GA',42.8,-12.7,14.4,34.8,39.0,23.7,112.7,0.0,7.0,0.7,0.2,0.0516,6.0,0.0,1.0,0.0,0.0,0.0252,0.0931,0.0,0.0,795.0,10.0,0.0277,17.0,520.8,0.3333,15.0,2.5,37.0,2280.0,65.39,2283.0,0.1667,0.0,6.0,1.0,222.0,1302.0,0.0,173.6,265.0,5439729
'GA',19.0,44.1,12.0,15.8,19.4,14.9,61.0,0.0,41.0,0.55,0.2917,0.0321,16.0,6.0,12.0,0.0,0.0,0.0231,0.1118,0.0,15.0,4205.0,120.0,0.0155,172.0,480.4306,0.6667,72.0,12.0,17.0,5942.0,110.46,1375.0,6.5,13.0,6.0,39.0,111.0,5765.1665,2.1667,196.5398,168.2,11128046
'BC',22.8,30.6,15.1,18.4,21.3,16.3,71.9,0.0,25.0,0.6154,0.2308,0.0482,4.0,8.0,6.0,0.0,1.0,0.0143,0.1406,0.0,6.0,1472.0,39.0,34,56.0,0.0,0.0,0.0,0.0,75.0,4471.0,724.67,1071.0,2.5,0.0,8.0,20.0,159.0,1851.25,0.0,59.7177,105.1429,22701
'AC',8.7,68.4,10.8,7.3,10.1,9.8,38.2,0.0,26.0,0.5,125,0.0467,3.0,12.0,5.0,1.0,0.0,0.0076,0.1249,0.0,1.0,921.0,64.0,0.0369,15.0,1946.8,0.7273,5.0,0.4545,39.0,2568.0,43.64,475.0,0.0909,3.0,11.0,1.0,99.0,884.9091,0.2727,137.0986,70.8462,3625319
'AC',18.3,37.8,14.0,15.5,19.2,15.7,60.9,0.0,90.0,0.5976,0.2378,0.0503,15.0,39.0,14.0,12.0,2.0,0.0398,0.1224,0.0,28.0,4949.0,164.0,0.0265,144.0,1147.4565,0.5385,46.0,3.5385,15.0,10053.0,471.57,1243.0,0.9231,7.0,13.0,12.0,216.0,4060.2307,0.5385,167.5651,141.4,11127
'BC',13.7,43.3,13.7,12.4,16.8,14.5,55.1,0.0,32.0,0.4932,0.1781,0.0461,4.0,2.0,22.0,4.0,0.0,0.0283,143,1.0,8.0,1518.0,73.0,0.0283,92.0,11370.0,0.0,1.0,125,384.0,2517.0,128.0,1169.0,125,0.0,8.0,1.0,116.0,1421.25,0.0,541.4286,116.7692,3769094
'ST',19.5,43.5,13.5,15.5,17.8,13.4,64.4,0.0,7.0,0.5455,0.1818,0.0297,0.0,4.0,0.0,0.0,0.0,0.0135,0.1432,0.0,3.0,370.0,11.0,0.0297,4.0,1733.5,2.0,2.0,2.0,382.0,2352.0,270.11,2369.0,4.0,0.0,1.0,4.0,81.0,3467.0,0.0,60.8246,74.0,8745619
'ST',7.5,70.2,10.0,6.7,10.2,10.0,41.4,0.0,6.0,0.5263,0.2105,0.0488,4.0,0.0,3.0,0.0,0.0,0.0081,122,0.0,0.0,246.0,19.0,0.0285,6.0,0.0,0.5,0.0,0.0,102.0,1507.0,90.64,1520.0,0.0,0.0,2.0,0.0,50.0,1385.5,0.0,89.3871,49.2,11975905
'ST',8.9,68.4,8.4,8.5,11.4,10.3,35.1,0.0,12.0,0.5909,0.2273,0.0425,0.0,4.0,0.0,0.0,0.0,0.0118,0.1156,0.0,1.0,424.0,22.0,0.0566,5.0,0.0,0.0,0.0,0.0,70.0,1942.0,71.11,425.0,0.25,0.0,4.0,1.0,62.0,1476.0,0.0,23616,60.5714,121732
'SB',20.5,47.8,11.7,16.2,19.1,13.3,59.5,0.0,2.0,0.7273,0.2727,66,1.0,1.0,1.0,1.0,0.0,0.0071,0.1132,0.0,1.0,424.0,11.0,0.0071,35.0,0.0,0.0,0.0,0.0,75.0,2627.0,37.5,2630.0,0.6667,0.0,3.0,2.0,119.0,1904.6667,0.0,68.8434,141.3333,3238117
'SB',29.4,17.4,15.6,23.4,27.1,19.2,83.7,0.0,4.0,0.4,0.4,0.0437,1.0,3.0,0.0,0.0,0.0,0.0397,119,0.0,0.0,252.0,5.0,0.0357,5.0,0.0,0.0,0.0,0.0,146.0,1656.0,103.24,1663.0,1.0,0.0,1.0,1.0,75.0,2097.0,0.0,38.1273,63.0,3515277
'BC',10.8,43.9,14.6,10.1,13.9,12.0,47.2,0.0,20.0,675,0.1667,0.0532,10.0,15.0,7.0,0.0,0.0,0.0196,0.1057,0.0,4.0,1428.0,120.0,0.0259,53.0,0.0,0.0,0.0,0.0,121.0,3205.0,1013.51,122.0,0.0,3.0,6.0,0.0,77.0,2235.6667,0.5,134.14,71.4,159833
'FA',12.8,62.5,11.1,10.4,13.2,11.2,48.4,0.0,142.0,0.3879,0.1422,0.0454,25.0,91.0,19.0,8.0,0.0,0.0108,0.1491,0.0,27.0,5438.0,232.0,36,106.0,473.0227,1.2,88.0,8.8,44.0,4475.0,202.5,2361.0,0.6,5.0,10.0,6.0,72.0,4162.6,0.5,293.1408,143.1053,6852933
'AC',12.7,51.3,12.6,11.1,14.7,13.0,51.4,0.0,7.0,0.5789,0.3158,0.0597,5.0,3.0,1.0,0.0,2.0,0.0468,0.1091,0.0,2.0,385.0,19.0,0.0234,15.0,428.7143,0.0,7.0,7.0,197.0,2682.0,139.3,2691.0,1.0,0.0,1.0,1.0,76.0,3001.0,0.0,42.8714,96.25,2278495
'AC',11.3,51.7,12.0,10.6,13.5,12.2,49.9,0.0,134.0,327,0.1232,0.0327,67.0,29.0,23.0,11.0,0.0,0.0452,0.1134,7.0,41.0,3852.0,211.0,0.0444,181.0,0.0,0.6,0.0,0.0,123.0,3875.0,311.83,570.0,1.0,10.0,10.0,10.0,57.0,2995.5,1.0,1109.4445,120375,4722073
'ST',14.0,55.8,11.8,11.7,14.7,12.4,51.6,0.0,21.0,0.4545,0.1515,56,7.0,7.0,3.0,0.0,0.0,0.0207,0.1437,0.0,3.0,821.0,33.0,0.0402,28.0,0.0,0.25,0.0,0.0,251.0,3721.0,112.25,259.0,0.0,0.0,4.0,0.0,78.0,1370.25,0.0,238.3043,74.6364,7803
'BC',13.1,58.5,10.5,11.3,14.1,11.8,51.3,0.0,5.0,0.5,0.25,0.0367,1.0,0.0,5.0,0.0,0.0,0.02,0.1433,0.0,2.0,300.0,12.0,0.0233,25.0,0.0,1.0,0.0,0.0,316.0,1756.0,223.45,1769.0,0.0,0.0,1.0,0.0,49.0,2567.0,0.0,51.34,50.0,420232
'BC',9.9,58.3,11.1,9.3,12.8,11.8,45.4,0.0,15.0,0.5333,0.2444,0.0412,8.0,6.0,0.0,1.0,1.0,0.0252,0.1328,0.0,4.0,753.0,45.0,0.0332,49.0,0.0,0.0,0.0,0.0,244.0,2196.0,109.12,476.0,0.25,0.0,4.0,1.0,63.0,1414.5,0.0,49.2,94125,9103556
'BC',13.1,57.3,11.4,11.1,14.2,12.2,49.4,0.0,128.0,0.5331,0.2206,0.0436,45.0,44.0,29.0,10.0,0.0,0.0132,0.1172,3.0,21.0,6355.0,272.0,34,305.0,2350238,0.5,21.0,2625,9.0,8371.0,569.11,1112.0,3.0,12.0,8.0,24.0,117.0,6169375,1.5,203107,135.2128,8695
'BC',12.1,58.5,12.7,9.8,12.8,11.6,46.9,0.0,48.0,0.4692,0.1538,0.0465,12.0,24.0,6.0,7.0,7.0,0.0194,0.1176,0.0,6.0,2474.0,130.0,0.0222,76.0,0.0,0.3,0.0,0.0,36.0,4722.0,553.57,999.0,0.9,0.0,10.0,9.0,80.0,2350.8,0.0,270.2069,77.3125,325502
'FA',13.4,57.2,11.3,11.3,14.4,12.2,50.1,0.0,100.0,0.5308,0.2559,0.0474,30.0,43.0,20.0,10.0,0.0,0.0126,0.1322,1.0,13.0,5143.0,211.0,0.0342,285.0,866.1321,0.5556,53.0,5.8889,17.0,8293.0,104.05,2017.0,1.4444,5.0,9.0,13.0,123.0,5100.5557,0.5556,302.0066,428.5833,80900
'GA',18.3,40.3,14.3,15.0,18.3,15.0,61.6,1.0,48.0,0.6107,0.2824,0.0447,22.0,29.0,7.0,3.0,0.0,0.0251,0.1325,0.0,13.0,3871.0,131.0,0.0165,70.0,721.1711,1.0,76.0,8.4444,15.0,6255.0,284.26,1738.0,1.8889,8.0,9.0,17.0,109.0,6089.8887,0.8889,153.0978,203.7368,7513578
'BC',17.3,39.7,14.1,14.6,17.6,14.7,60.9,0.0,170.0,0.5053,0.2064,0.0559,67.0,44.0,17.0,6.0,0.0,0.0336,0.1142,0.0,29.0,7830.0,281.0,0.0317,150.0,2763.7727,0.5,22.0,1.5714,15.0,9065.0,20.87,2573.0,0.5714,25.0,14.0,8.0,110.0,4343.0713,1.7857,160.0079,101.6883,447779
'FA',14.4,52.2,12.9,11.9,15.2,13.1,51.8,3.0,258.0,0.4797,194,0.0439,73.0,106.0,32.0,37.0,3.0,0.0173,0.1169,3.0,101.0,13431.0,567.0,0.0267,363.0,1083.5225,4.0,111.0,18.5,14.0,15209.0,332.42,1519.0,16.5,12.0,6.0,99.0,136.0,20045166,2.0,407.6983,383.7429,70318
'BC',12.0,45.6,9.3,13.1,17.4,14.8,51.0,0.0,28.0,0.5143,0.2,0.0415,11.0,9.0,3.0,2.0,0.0,15,0.1083,0.0,5.0,868.0,35.0,0.0645,41.0,0.0,0.0,0.0,0.0,31.0,1670.0,127.99,801.0,0.0,0.0,7.0,0.0,86.0,1000.8571,0.0,241.5862,57.8667,6693
'GA',15.0,49.3,12.8,12.7,15.8,13.4,52.1,0.0,162.0,0.5589,0.2231,0.0352,20.0,68.0,23.0,5.0,3.0,0.0257,109,2.0,15.0,10084.0,399.0,0.0243,291.0,775.0909,0.4667,99.0,6.6,12.0,8891.0,608.35,1754.0,8.4,10.0,15.0,126.0,144.0,5115.6,0.6667,323.7722,134.4533,286369
'AC',16.5,53.7,12.2,13.1,16.1,12.8,55.6,0.0,24.0,625,0.2321,0.0371,8.0,11.0,8.0,3.0,0.0,0.0146,0.1261,0.0,7.0,1642.0,56.0,0.0286,65.0,655.92,0.1667,25.0,4.1667,10.0,3710.0,77.72,309.0,2.3333,8.0,6.0,14.0,208.0,2733.0,1.3333,64.0547,234.5714,980450
'AC',12.3,46.1,12.2,11.9,15.6,13.7,51.1,0.0,158.0,444,0.1743,0.0498,30.0,41.0,27.0,5.0,1.0,24,0.1208,3.0,14.0,4884.0,241.0,0.0469,135.0,1432.5312,0.4545,32.0,2.9091,14.0,5014.0,369.7,1207.0,0.7273,11.0,11.0,8.0,117.0,4167364,1.0,110.1947,99.6735,904
'GA',12.8,60.0,11.5,10.5,13.5,11.7,46.5,0.0,56.0,0.5603,156,0.0397,30.0,31.0,6.0,8.0,1.0,0.0191,0.1207,0.0,17.0,3198.0,141.0,0.0216,46.0,1729.6667,1.0,15.0,2.1429,13.0,4501.0,48.3,4506.0,0.7143,12.0,7.0,5.0,317.0,3706.4287,1.7143,59.1002,319.8,1091941
'FA',27.7,24.1,13.3,22.5,25.5,17.1,80.7,0.0,55.0,0.5802,0.3333,58,51.0,21.0,5.0,6.0,0.0,0.0193,0.1314,0.0,5.0,4102.0,81.0,0.0297,66.0,711.5373,2.4286,67.0,9.5714,15.0,6257.0,346.25,1599.0,1.4286,8.0,7.0,10.0,139.0,6810.4287,1.1429,166108,512.75,6074980
'GA',17.0,51.6,11.8,13.8,17.0,13.3,56.7,0.0,130.0,0.5714,225,0.0389,36.0,57.0,27.0,9.0,4.0,0.0157,0.1129,6.0,36.0,8730.0,280.0,0.0238,379.0,2333.1,0.6154,30.0,2.3077,11.0,9269.0,301.38,1574.0,1.9231,13.0,13.0,25.0,220.0,5384.0767,1.0,162.0208,212.9268,235869
'ST',17.9,46.4,13.3,14.4,18.0,14.5,57.4,0.0,20.0,0.5385,0.2308,0.0503,3.0,5.0,4.0,0.0,0.0,0.0189,0.1321,0.0,0.0,795.0,26.0,34,17.0,0.0,625,0.0,0.0,28.0,2030.0,301.67,650.0,0.5,0.0,8.0,4.0,97.0,1036.5,0.0,76.7778,132.5,69887
'FA',16.8,44.1,12.7,14.4,17.9,14.7,57.2,0.0,105.0,0.5588,0.2479,0.0398,27.0,19.0,32.0,10.0,1.0,22,0.1249,3.0,28.0,6942.0,238.0,0.0212,354.0,547.1176,875,102.0,12.75,14.0,7463.0,134.96,2696.0,2875,13.0,8.0,23.0,238.0,6975.75,1625,422.7727,173.55,222568
'ST',9.4,69.8,10.2,7.8,10.5,9.8,39.5,0.0,23.0,0.3571,0.0952,0.0554,18.0,8.0,0.0,2.0,0.0,0.0097,0.0983,1.0,12.0,722.0,42.0,0.0416,14.0,0.0,1.0,0.0,0.0,342.0,3023.0,171.0,702.0,0.3333,0.0,3.0,1.0,37.0,2006.6667,0.0,74321,51.5714,1717037
'BC',13.8,55.5,11.7,11.6,14.3,12.1,49.6,0.0,25.0,0.6533,0.1333,0.0381,4.0,2.0,16.0,3.0,0.0,0.0147,0.1192,0.0,13.0,1838.0,75.0,0.0207,104.0,3131.6,0.2222,5.0,0.5556,25.0,5540.0,180.57,542.0,0.7778,0.0,9.0,7.0,149.0,1739.7778,0.0,110.2676,87.5238,205707
'GA',21.8,40.9,12.2,17.6,20.6,14.5,66.2,0.0,33.0,0.5938,0.2969,0.0452,9.0,9.0,8.0,3.0,0.0,0.0093,0.1224,0.0,7.0,2590.0,64.0,0.0232,101.0,591.3729,0.5,59.0,9.8333,15.0,6402.0,393.39,2168.0,1.8333,3.0,6.0,11.0,214.0,5815.1665,0.5,127.8059,323.75,18894
'GA',18.9,51.3,10.8,15.2,18.7,13.4,58.9,0.0,39.0,0.6078,0.2353,0.0495,3.0,18.0,7.0,0.0,0.0,0.0128,0.1214,0.0,7.0,1878.0,51.0,0.0479,42.0,473.5185,0.3636,54.0,4.9091,17.0,3807.0,149.4,1143.0,0.5455,2.0,11.0,6.0,140.0,2324.5454,0.1818,137.4731,313.0,751353
'AC',20.3,30.9,14.7,17.2,21.3,17.1,66.8,0.0,107.0,0.5706,0.2647,0.0452,66.0,42.0,15.0,5.0,0.0,28,0.1268,1.0,17.0,5647.0,170.0,0.0372,135.0,1130.7308,1.2727,52.0,4.7273,12.0,6893.0,273.28,2460.0,0.7273,15.0,11.0,8.0,219.0,5345.2725,1.3636,309.4632,125.4889,30906
'BC',19.7,46.8,10.9,16.2,19.9,14.5,61.6,1.0,179.0,0.6272,0.2796,0.05,55.0,51.0,30.0,6.0,0.0,0.0159,0.1257,1.0,22.0,10663.0,279.0,0.0414,407.0,431.9154,1.5455,201.0,18.2727,147.0,11665.0,1062.8,2311.0,3.1818,8.0,11.0,35.0,233.0,7892.2725,0.7273,504.7384,280.6053,10106868
'ST',11.3,64.5,8.9,10.2,14.1,12.1,46.5,0.0,6.0,0.2667,0.0667,0.0419,0.0,2.0,3.0,1.0,0.0,0.0028,0.1369,2.0,1.0,358.0,15.0,0.0223,21.0,0.0,0.0,0.0,0.0,88.0,2085.0,94.69,2090.0,0.0,0.0,2.0,0.0,45.0,1305.0,0.0,63.6585,89.5,3806985
'GA',8.0,63.0,10.5,7.7,11.4,10.8,40.2,0.0,33.0,0.3882,0.1647,59,5.0,6.0,7.0,3.0,0.0,0.0125,0.1278,0.0,14.0,1119.0,85.0,0.0393,27.0,795.6538,0.5,26.0,4.3333,314.0,3264.0,118.68,546.0,0.0,0.0,6.0,0.0,53.0,3447.8333,0.0,145.6831,48.6522,3298595
'GA',22.2,38.4,13.3,17.7,21.3,15.8,67.6,0.0,34.0,0.6522,0.2609,0.0514,15.0,16.0,4.0,1.0,0.0,0.0127,0.1276,1.0,1.0,1811.0,46.0,0.0398,46.0,891963,0.6667,27.0,4.5,15.0,5493.0,147.33,1060.0,0.1667,2.0,6.0,1.0,140.0,4013.8333,0.3333,149.5839,603.6667,955728
'GA',12.8,58.5,10.0,11.3,13.8,11.5,46.9,0.0,22.0,0.6111,0.1667,0.0387,3.0,2.0,6.0,5.0,0.0,0.0155,0.1416,1.0,4.0,904.0,36.0,0.0442,81.0,1030125,0.1667,8.0,1.3333,17.0,2053.0,22.68,796.0,0.0,0.0,6.0,0.0,130.0,1373.5,0.0,191.6512,452.0,6418760
'ST',21.3,42.4,10.4,17.9,20.7,13.9,63.0,0.0,24.0,697,0.1818,0.0401,2.0,7.0,4.0,0.0,0.0,0.0193,0.1109,0.0,4.0,1398.0,33.0,0.0343,22.0,0.0,1.1667,0.0,0.0,254.0,2989.0,383.26,259.0,2.1667,0.0,6.0,13.0,159.0,2059.6667,0.0,86.4196,99.8571,897385
'ST',28.0,34.4,8.2,23.3,26.0,12.8,77.4,0.0,8.0,0.9286,0.0714,0.0287,0.0,7.0,3.0,0.0,0.0,0.0096,0.0443,0.0,1.0,835.0,14.0,12,15.0,0.0,0.2,0.0,0.0,17.0,2704.0,81.65,718.0,0.2,0.0,5.0,1.0,475.0,1706.2,0.0,53.9937,167.0,2161576
'BC',10.9,59.9,12.2,9.1,12.2,11.3,47.5,0.0,45.0,0.4959,187,0.0515,7.0,18.0,15.0,6.0,0.0,0.0129,0.1358,0.0,9.0,2099.0,123.0,31,65.0,1249.5,0.1111,14.0,1.5556,92.0,4773.0,285.83,318.0,1.1111,1.0,9.0,10.0,71.0,1943.6667,0.1111,119.8151,91.2609,79583
'GA',22.3,43.8,11.4,17.8,20.8,13.8,66.1,0.0,54.0,0.6706,0.2235,0.0636,13.0,17.0,9.0,7.0,0.0,0.0121,0.1092,0.0,8.0,3645.0,85.0,0.0266,178.0,795.5306,0.2,49.0,4.9,9.0,4870.0,216.57,1648.0,1.1,8.0,10.0,11.0,254.0,3898.1,0.8,196.8737,280.3846,3006708
'BC',13.4,57.9,11.2,11.3,14.1,11.9,48.6,0.0,137.0,0.4627,0.1642,0.0449,12.0,59.0,15.0,5.0,0.0,0.0138,0.1317,0.0,20.0,4919.0,201.0,39,105.0,2499.8667,0.5714,15.0,1.0714,12.0,2785.0,395.45,160.0,1.7857,17.0,14.0,25.0,113.0,2678.4287,1.2143,94.6919,87.8393,9691
